minute,second,period,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,x,y,end_x,end_y,goal,shot_angle,distance_from_center,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,shot_distance
50,48,2,1,0,0,0,0,111.5,37.6,118.8,38.7,0,0.8314389829765854,2.3999999999999986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.832326986700616
51,25,2,0,0,0,0,0,95.3,42.6,120.0,43.5,0,0.3177258779797407,2.6000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24.836465126905644
54,3,2,0,0,0,0,0,103.6,26.7,105.9,28.5,0,0.2962413959757448,13.3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21.11516043036378
56,8,2,1,0,0,0,0,103.9,42.4,104.8,42.1,0,0.4774164040919941,2.3999999999999986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.27789912734441
59,36,2,0,0,0,0,0,96.8,24.1,103.8,27.7,0,0.2350422928469934,15.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28.125611104472025
60,18,2,0,0,0,0,0,113.0,47.4,120.0,45.6,0,0.5679669135968699,7.399999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.186265262597471
65,58,2,0,0,0,0,0,102.5,36.3,120.0,41.9,1,0.4316480527233945,3.700000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.886866690396058
68,35,2,0,0,0,0,0,99.6,33.0,116.2,38.6,0,0.3485135646777026,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21.567568244936663
74,15,2,0,1,0,0,0,103.1,44.4,115.6,40.6,0,0.4376137244107605,4.399999999999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.463390277950047
75,35,2,0,1,0,0,0,95.9,35.7,117.9,39.6,0,0.3192282969152588,4.299999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24.480604567698077
77,50,2,0,0,0,0,0,108.0,40.0,120.0,42.6,1,0.6435011087932844,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0
82,59,2,0,0,0,0,0,97.6,49.9,117.6,38.4,0,0.2978391525634425,9.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.49020212248156
84,46,2,0,0,1,0,0,115.2,28.3,120.0,45.9,0,0.2607234702099175,11.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.646343345014794
86,0,2,0,1,0,0,0,91.4,48.8,120.0,46.4,0,0.2545342125551963,8.799999999999997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.92323511921797
92,20,2,0,1,0,0,0,112.7,32.9,120.0,34.6,0,0.5874761492661169,7.100000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.183319694480772
1,32,1,1,0,0,0,0,111.4,29.2,120.0,42.7,1,0.375360964377903,10.8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13.805795884337847
11,18,1,0,0,0,0,0,103.7,19.9,105.2,21.8,0,0.1968953980745293,20.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.878562556679995
16,1,1,0,0,0,0,0,87.1,41.7,118.0,40.1,0,0.2413446380704425,1.7000000000000028,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32.94389169481955
16,43,1,1,0,0,0,0,109.9,37.3,110.5,37.5,0,0.7137233366955439,2.700000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.454664030948097
17,38,1,1,0,0,0,0,106.2,46.7,120.0,46.7,0,0.4663249056308991,6.700000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.340469353966975
20,16,1,0,0,1,0,0,118.7,34.9,120.0,34.6,0,0.7266423406817242,5.100000000000001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.263078946776308
22,14,1,1,0,0,0,0,92.0,26.5,116.8,38.0,0,0.2315012183377696,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.084562084739105
23,29,1,0,0,0,0,0,100.5,38.1,102.9,38.4,0,0.4010863745222053,1.8999999999999984,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.592345444075857
27,7,1,0,1,0,0,0,109.5,51.5,120.0,44.7,0,0.3551369653333426,11.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.572411502397436
29,52,1,0,0,0,0,0,97.4,50.7,120.0,45.1,0,0.2884801193708245,10.700000000000005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.00499950009997
32,28,1,0,0,0,0,0,111.1,57.2,120.0,45.2,0,0.1957614430585623,17.200000000000003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.366207682455546
34,10,1,0,0,0,0,0,112.6,28.6,113.7,30.2,0,0.3374560692277817,11.4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.591173606425608
42,52,1,0,1,0,0,0,95.6,42.0,120.0,45.4,0,0.3229020590694643,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.48182999695897
45,17,1,0,0,0,0,0,96.9,45.9,117.7,42.5,0,0.3228254375369598,5.899999999999999,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23.84156035162128
45,37,2,0,0,0,0,0,105.2,50.7,106.5,49.5,0,0.3569091246077659,10.700000000000005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.262803727796012
46,11,2,0,1,0,0,0,113.7,42.7,114.6,42.0,0,1.0196507347254804,2.700000000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.854195795277516
46,41,2,0,1,0,0,0,116.6,36.2,120.0,35.5,0,1.218487602120755,3.799999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.099019513592786
49,8,2,0,1,0,0,0,106.4,42.1,116.7,40.6,0,0.560437777041579,2.1000000000000014,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.761177275218856
56,13,2,0,0,0,0,0,108.1,40.1,120.0,43.7,1,0.648500559577246,0.1000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.900420160649796
65,48,2,0,0,0,0,0,102.3,45.9,120.0,36.4,0,0.4030369057064293,5.899999999999999,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18.65743819499344
71,2,2,1,0,0,0,0,103.4,53.3,120.0,41.8,0,0.2953724560881143,13.299999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.27087210247854
80,18,2,0,0,0,0,0,92.9,41.1,97.2,40.7,0,0.2926216296760622,1.1000000000000014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.12231553536681
81,32,2,0,0,0,0,0,112.4,39.4,114.3,64.3,0,0.9649438340790156,0.6000000000000014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.623647421018362
84,53,2,1,0,1,0,0,113.5,27.4,120.0,35.6,0,0.2739968272327178,12.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14.177799547179388
90,41,2,0,1,0,0,0,115.8,45.8,117.5,42.9,0,0.7610127542247301,5.799999999999997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.161005515987261
91,46,2,1,0,0,0,0,100.1,51.9,101.2,51.1,0,0.2962233465975848,11.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23.186634080866504
92,8,2,0,1,0,0,0,113.5,37.5,120.0,45.3,0,1.012197011451334,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.96419413859206
93,23,2,0,0,0,0,0,93.5,52.2,117.0,43.1,0,0.2486128508680973,12.200000000000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.17344683097971
93,46,2,0,1,0,0,0,116.2,47.1,117.4,45.8,0,0.5566649036075311,7.100000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.052949770115296
5,45,1,0,1,0,0,0,93.9,38.9,117.1,42.1,0,0.3036280311394654,1.1000000000000014,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26.123169792351
10,39,1,0,1,0,0,0,112.6,27.2,119.0,35.9,0,0.2842868320307949,12.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.78512766262098
13,32,1,0,1,0,0,0,104.2,25.1,104.7,25.6,0,0.2706015816651802,14.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.717504460687923
14,8,1,0,1,0,0,0,106.1,38.3,118.9,38.2,0,0.5531406355876124,1.7000000000000028,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.003570973148248
16,50,1,1,0,0,0,0,89.7,27.9,120.0,47.6,0,0.2271958475524506,12.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.6266762021509
18,41,1,1,1,0,0,0,111.9,50.0,115.1,46.5,0,0.4087333678125073,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12.868954891520907
33,14,1,0,0,0,0,0,109.8,43.8,120.0,34.2,0,0.672451961957979,3.799999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.884851859350224
35,59,1,0,0,0,0,0,87.3,30.0,99.9,34.4,0,0.2230549430033326,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34.194882658082044
37,6,1,1,0,0,0,0,99.1,41.7,101.0,41.6,0,0.3758588505430918,1.7000000000000028,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.96902477465273
37,38,1,1,1,0,0,0,107.3,39.0,120.0,37.9,0,0.6070324988238179,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.739309243440166
38,17,1,0,0,0,0,0,87.5,38.4,120.0,62.6,0,0.2443445291997146,1.6000000000000014,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32.53936078044558
41,11,1,0,1,0,0,0,115.6,29.2,117.5,34.1,0,0.2853294201821355,10.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.661903789690603
41,35,1,1,0,0,0,0,112.3,37.3,120.0,34.1,0,0.8833189671715005,2.700000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.159656855530143
44,25,1,0,0,1,0,0,117.6,29.5,118.9,34.1,0,0.1896730364326424,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.770793842609748
47,51,2,1,1,0,0,0,100.2,42.3,108.4,42.7,0,0.3937013206543032,2.299999999999997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.93313823761828
48,28,2,0,1,0,0,0,103.5,23.3,117.9,39.7,0,0.2418368422258042,16.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.476371099469358
48,56,2,1,0,0,0,0,100.0,24.9,120.0,45.4,0,0.2557104484692278,15.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.060127693210184
50,43,2,1,0,0,0,0,105.4,60.0,106.3,58.8,0,0.1931539814706369,20.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.76206776503125
55,37,2,0,0,0,0,0,108.1,40.1,120.0,43.0,1,0.648500559577246,0.1000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.900420160649796
58,26,2,1,0,1,0,0,116.6,27.4,119.0,36.1,0,0.1744651780429307,12.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13.050670480860363
65,10,2,1,0,0,0,0,95.3,45.7,100.8,44.6,0,0.3054908072990271,5.700000000000003,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25.34916172184004
71,25,2,0,0,0,0,0,92.6,31.8,120.0,34.9,0,0.2668005954480723,8.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.60069929215019
78,13,2,0,0,0,0,0,108.0,40.0,120.0,36.1,1,0.6435011087932844,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0
81,22,2,0,1,0,0,0,108.7,26.8,120.0,32.3,0,0.3062169427451114,13.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.376133056580798
83,57,2,0,1,0,0,0,95.5,32.7,100.4,33.9,0,0.2982608368774833,7.299999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.564428411368795
84,45,2,1,1,0,0,0,107.7,41.7,109.3,41.6,0,0.6188104014123375,1.7000000000000028,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.416923934694935
86,27,2,1,0,0,0,0,110.2,38.3,110.8,38.5,0,0.757326446882425,1.7000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.946356116689165
86,52,2,0,1,0,0,0,94.4,28.8,105.9,32.4,0,0.2616437868408049,11.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.94279871451676
91,22,2,0,0,0,0,1,100.9,29.8,117.8,37.5,0,0.3254227514738709,10.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.6529443725328
6,52,1,0,1,0,0,0,97.1,35.4,106.5,37.0,0,0.3330542588117115,4.600000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.35743992821132
7,40,1,0,0,0,0,0,89.9,33.0,118.6,40.2,0,0.2510308705321425,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.90323607650176
11,41,1,0,0,0,0,0,99.8,30.0,101.3,30.8,0,0.3173298030862451,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.53974267821175
21,29,1,0,0,0,0,0,93.3,39.3,120.0,39.3,0,0.2972167181712018,0.7000000000000028,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.70917445373406
28,46,1,1,1,0,0,0,96.6,45.0,120.0,37.3,1,0.3244647780532149,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.928226010300055
37,33,1,0,0,0,0,0,102.6,42.1,104.0,42.0,0,0.4459512000115206,2.1000000000000014,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.526266002774243
37,54,1,0,0,0,0,0,101.2,58.1,104.6,55.4,0,0.2224072462167426,18.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.096934685897494
45,28,2,0,0,0,0,0,104.0,26.5,120.0,47.9,0,0.2943331568916002,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.93442141545832
49,4,2,0,0,0,0,0,93.6,22.0,120.0,45.4,0,0.2071431502736895,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.95246469366644
51,42,2,1,0,0,0,0,108.4,27.6,109.0,28.3,0,0.3284335361547399,12.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.979988221432894
52,24,2,1,1,0,0,0,93.2,49.7,120.0,36.7,1,0.2629987847527426,9.700000000000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.50140347421509
55,52,2,0,0,0,0,0,98.3,43.3,108.2,40.9,0,0.3567598607444285,3.299999999999997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.949487465542337
56,0,2,0,1,0,0,0,110.4,56.7,118.7,44.3,0,0.213025614373285,16.700000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.26265817585932
56,27,2,0,1,0,1,0,116.3,41.2,120.0,40.5,1,1.6001797593494749,1.2000000000000028,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.889730067755349
64,9,2,0,1,0,0,0,103.5,46.3,120.0,41.4,0,0.41955287435354,6.299999999999997,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17.66182323544203
67,43,2,0,0,0,0,0,111.2,5.6,120.0,34.7,0,0.0564950880592969,34.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35.50774563387544
70,7,2,0,0,0,0,0,94.8,24.9,104.3,29.7,0,0.233655396467617,15.1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29.37771264070776
76,10,2,0,0,0,0,0,93.3,40.3,118.2,38.7,0,0.2973774148614779,0.2999999999999971,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26.70168534006796
77,8,2,0,0,0,0,0,98.6,43.1,103.2,42.5,0,0.3623793367704328,3.1000000000000014,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.62336699036485
83,27,2,0,1,0,0,0,110.4,27.6,120.0,35.5,0,0.3223767283911958,12.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.681836627130124
91,13,2,1,1,0,0,0,112.4,55.2,120.0,39.0,0,0.2192898709726589,15.200000000000005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.994116628998402
93,23,2,0,0,0,0,0,82.6,30.8,117.6,38.5,0,0.2011408606897165,9.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.51493216922497
0,11,1,1,1,0,0,0,99.2,37.7,100.8,37.9,0,0.3756506352190801,2.299999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.926777104943795
0,13,1,0,1,0,0,0,94.7,52.1,107.3,44.4,0,0.256882862685174,12.1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28.044607324760317
0,14,1,0,1,0,0,0,105.8,41.1,107.5,48.5,0,0.5462623419017288,1.1000000000000014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.242541907960112
8,13,1,0,0,0,0,0,108.5,45.8,118.9,42.7,0,0.5504927857539162,5.799999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.87982919141399
9,25,1,0,1,0,0,0,104.9,42.4,120.0,42.8,0,0.506454961170713,2.3999999999999986,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.289538907370614
10,22,1,0,0,0,0,0,106.4,27.8,117.3,39.5,0,0.329846781182903,12.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.270194306574844
10,24,1,0,1,0,0,0,109.9,53.7,120.0,46.0,0,0.2870599643835562,13.700000000000005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.020575783445164
12,25,1,0,0,0,0,0,85.4,26.7,120.0,33.9,0,0.2010675139707385,13.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37.06818042472546
21,30,1,0,0,0,0,0,112.3,37.0,120.0,45.8,0,0.8669623502484847,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.26377637645163
22,55,1,0,0,0,0,0,97.0,22.1,117.7,37.9,0,0.217293876684476,17.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29.14463930125058
23,43,1,0,0,0,0,0,111.2,35.7,120.0,43.2,1,0.7220890144382205,4.299999999999997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.794386147176349
30,41,1,1,1,0,0,0,109.3,44.5,120.0,42.8,0,0.6246173801859584,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11.607756027760065
32,48,1,0,0,0,0,0,94.0,43.4,116.9,40.3,0,0.3003562270825127,3.3999999999999986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.221365334398588
36,18,1,0,0,0,0,0,108.1,40.1,120.0,37.0,1,0.648500559577246,0.1000000000000014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.900420160649796
42,21,1,0,0,0,0,0,102.7,30.5,120.0,47.9,0,0.3548277140213232,9.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.736767719158067
43,19,1,0,0,0,0,0,87.6,38.5,120.0,31.7,0,0.2451580764660242,1.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32.434703636691374
51,22,2,0,0,0,0,0,116.4,26.9,119.1,35.8,0,0.1692151024828603,13.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.585654198455074
60,8,2,0,0,0,0,0,101.6,49.2,117.5,40.9,0,0.3468767674911721,9.200000000000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.571825392998072
60,18,2,0,0,0,0,0,104.3,26.3,120.0,42.9,0,0.2917770682351784,13.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.83698634639856
63,20,2,0,0,0,0,0,103.7,41.8,116.2,41.1,0,0.476016135510721,1.7999999999999972,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.399085340347487
64,45,2,0,0,0,0,0,105.1,23.6,120.0,44.6,0,0.2458850162673537,16.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.157842855296185
75,7,2,0,0,0,0,0,84.5,53.0,120.0,36.5,0,0.1983138957027406,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.80542289143186
4,6,1,0,0,0,0,0,108.3,38.4,118.7,37.8,0,0.64872956618458,1.6000000000000014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.808894952534724
18,40,1,0,0,0,0,0,95.3,42.9,119.0,46.2,0,0.3169129281778068,2.8999999999999986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.86966023089178
29,9,1,0,0,0,0,0,102.6,38.8,103.9,38.8,0,0.4499536634817008,1.2000000000000028,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.441330224498365
30,13,1,1,0,0,0,0,107.8,35.8,108.5,36.5,0,0.5753841962334975,4.200000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.902712893031453
30,24,1,0,0,0,0,0,98.9,22.2,118.2,37.7,0,0.2225117811631379,17.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.60525312327347
31,19,1,0,0,0,0,0,92.8,35.5,96.3,35.9,0,0.2845045855465762,4.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27.569729777420747
34,26,1,0,0,0,0,0,89.4,52.7,118.4,43.3,0,0.2225713364630415,12.700000000000005,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.13080137877742
39,57,1,0,1,0,0,0,115.7,43.3,120.0,45.4,0,1.199848925982743,3.299999999999997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.420332093147057
42,10,1,0,0,0,0,0,89.8,50.8,96.1,48.7,0,0.2341970329744933,10.799999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.073041639358124
50,31,2,0,1,0,0,0,88.6,43.7,120.0,46.0,0,0.250031417680564,3.700000000000003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.617242131469983
57,3,2,1,0,0,0,0,112.0,40.9,118.4,37.7,0,0.919244302321681,0.8999999999999986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.050465825031493
62,57,2,0,0,0,0,0,92.3,51.6,120.0,22.9,0,0.2451247454631424,11.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.03081750469008
74,21,2,0,1,0,0,0,106.7,23.3,120.0,48.1,0,0.2373777116933115,16.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21.34900466063933
82,51,2,0,0,0,0,0,97.7,32.1,103.8,34.0,0,0.3170531587177711,7.899999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.657979626333265
91,37,2,0,1,0,0,0,103.2,55.2,118.2,43.2,0,0.2639637236257045,15.200000000000005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.655683613610076
93,16,2,0,0,0,0,0,90.1,44.8,120.0,41.4,0,0.2594830317704205,4.799999999999997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.28283342093339
4,4,1,0,0,0,0,0,91.7,51.0,117.9,38.9,0,0.2449033376690798,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.36264151881387
10,33,1,0,0,0,0,0,103.9,30.6,120.0,29.5,0,0.3705142796920561,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.64322933399683
20,31,1,1,0,0,0,0,113.2,41.4,114.0,41.3,0,1.0363452852241823,1.3999999999999986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.942621983083909
21,51,1,0,0,0,0,0,106.2,36.1,107.9,36.7,0,0.5271723952694654,3.899999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.34050208326054
25,44,1,0,1,0,0,0,111.3,25.7,112.0,26.9,0,0.2576031788403126,14.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.738578195294846
26,29,1,0,0,1,0,0,113.0,33.8,118.2,36.8,0,0.6648307367325108,6.200000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.350935782048769
30,34,1,0,0,0,0,0,99.8,54.3,102.1,52.7,0,0.2645505282212108,14.299999999999995,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.74934342563455
35,25,1,0,0,0,0,0,103.4,27.1,117.1,36.4,0,0.3022096914608608,12.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.02308255228048
51,23,2,0,0,0,0,0,107.2,26.5,108.1,27.4,0,0.3008049326850596,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.603494295427403
53,45,2,0,0,0,0,0,108.0,40.0,118.8,42.3,0,0.6435011087932844,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0
54,15,2,1,1,0,0,0,111.3,40.9,117.7,40.6,0,0.8552306224236988,0.8999999999999986,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.746427842267954
54,17,2,0,1,0,0,0,114.9,35.5,120.0,37.1,1,0.932649919165594,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.801470429252776
56,59,2,0,1,0,0,0,107.5,29.9,108.3,30.5,0,0.3914745477657066,10.1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.070469812671938
60,52,2,0,0,0,0,0,114.2,42.9,120.0,42.4,0,1.0592258251995696,2.8999999999999986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.484597134749387
66,13,2,0,0,0,0,0,112.1,28.1,113.6,30.4,0,0.3242694407570192,11.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.283556979968262
71,57,2,0,0,0,0,0,94.2,44.2,104.4,44.1,0,0.2999809983224922,4.200000000000003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26.139625092950357
72,21,2,1,0,0,0,0,114.6,34.8,115.3,35.2,0,0.8213538837180473,5.200000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.496665925596531
