minute,second,period,team_name,player_name,position_name,x,y,end_x,end_y,body_part_name,technique_name,play_pattern_name,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,shot_statsbomb_xg,outcome_name,season_name,goal,shot_distance,angle,centrality
82,45,2,Nigeria,Odion Jude Ighalo,Right Center Forward,116.0,29.0,115.0,36.4,Right Foot,Normal,From Free Kick,False,False,True,False,False,0.09381688,Saved,2018,0,11.704699910719626,0.23259734106244379,11.0
83,59,2,Nigeria,Oghenekaro Etebo,Left Center Midfield,94.0,53.0,120.0,45.2,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.046227314,Off T,2018,0,29.068883707497267,0.22498427161420992,13.0
85,48,2,Argentina,Faustino Marcos Alberto Rojo,Left Back,107.0,37.0,120.0,43.6,Right Foot,Volley,Regular Play,False,True,False,False,False,0.08721284,Goal,2018,1,13.341664064126334,0.5241708920526403,3.0
1,45,1,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Midfield,115.0,50.0,120.0,39.7,Head,Normal,From Free Kick,False,False,False,False,False,0.05975101,Off T,2018,0,11.180339887498949,0.31689239156259574,10.0
5,9,1,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,97.0,50.0,119.0,37.8,Right Foot,Normal,Regular Play,False,True,False,False,False,0.030363295,Saved,2018,0,25.079872407968907,0.26695934491061585,10.0
6,39,1,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,114.0,46.0,120.0,44.0,Head,Normal,Regular Play,False,False,True,False,False,0.17684262,Goal,2018,1,8.48528137423857,0.6431373508951354,6.0
10,11,1,Portugal,José Miguel da Rocha Fonte,Left Center Back,115.0,34.0,120.0,46.9,Head,Normal,From Corner,True,False,False,False,False,0.13387658,Off T,2018,0,7.810249675906654,0.6554478745928622,6.0
11,57,1,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,95.0,20.0,97.0,21.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.008421112,Blocked,2018,0,32.01562118716424,0.17896528771567966,20.0
13,24,1,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,110.0,57.0,112.0,56.0,Right Foot,Normal,From Counter,True,False,False,False,False,0.013191463,Blocked,2018,0,19.72308292331602,0.19247335087812423,17.0
15,14,1,Portugal,Gonçalo Manuel Ganchinho Guedes,Right Center Forward,97.0,47.0,99.0,47.0,Left Foot,Normal,Regular Play,False,False,False,False,False,0.036250863,Blocked,2018,0,24.041630560342615,0.28979641653481747,7.0
15,55,1,Portugal,William Silva de Carvalho,Left Center Midfield,92.0,38.0,95.0,35.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.024766764,Blocked,2018,0,28.071337695236398,0.25867154910306844,2.0
21,33,1,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,91.0,41.0,120.0,42.8,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.043902274,Saved,2018,0,29.017236257093817,0.25079582436797887,1.0
21,44,1,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,101.0,62.0,120.0,45.0,Right Foot,Half Volley,From Free Kick,False,True,False,False,False,0.00845468,Off T,2018,0,29.068883707497267,0.16570936454982044,22.0
31,34,1,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,95.0,33.0,104.0,35.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.0663582,Blocked,2018,0,25.96150997149434,0.2702423302998965,7.0
34,28,1,Uruguay,Matías Vecino Falero,Left Midfield,111.0,37.0,109.0,30.0,Head,Normal,Regular Play,True,False,False,False,False,0.15864636,Wayward,2018,0,9.486832980505138,0.71027262836358,3.0
37,44,1,Portugal,Gonçalo Manuel Ganchinho Guedes,Right Center Forward,110.0,46.0,118.0,40.0,Head,Normal,Regular Play,True,False,False,False,False,0.059729163,Wayward,2018,0,11.661903789690601,0.5382418048292931,6.0
46,43,1,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,113.0,25.0,120.0,35.2,Right Foot,Half Volley,From Throw In,False,False,False,False,False,0.014627576,Off T,2018,0,16.55294535724685,0.19414332027478243,15.0
51,4,2,Portugal,Raphaël Adelino José Guerreiro,Left Back,96.0,27.0,120.0,35.4,Left Foot,Normal,From Corner,False,False,False,False,False,0.020954607,Off T,2018,0,27.294688127912362,0.23566768422967316,13.0
53,53,2,Portugal,Adrien Sebastian Perruchet Silva,Right Center Midfield,100.0,44.0,108.0,47.0,Right Foot,Normal,Regular Play,False,True,False,False,False,0.06765104,Blocked,2018,0,20.396078054371138,0.34876749358627673,4.0
54,13,2,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,112.0,43.0,120.0,38.3,Head,Normal,Regular Play,False,False,False,False,False,0.15867314,Goal,2018,1,8.54400374531753,0.776559860108027,3.0
59,29,2,Portugal,Gonçalo Manuel Ganchinho Guedes,Left Midfield,96.0,26.0,98.0,28.0,Right Foot,Normal,From Throw In,False,False,False,False,False,0.018775055,Blocked,2018,0,27.784887978899608,0.22757148043711606,14.0
61,8,2,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,103.0,26.0,120.0,42.6,Right Foot,Normal,From Keeper,False,True,False,False,False,0.060342968,Goal,2018,1,22.02271554554524,0.25798511623824605,14.0
69,16,2,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Center Forward,103.0,40.0,120.0,43.4,Right Foot,Normal,Regular Play,False,False,False,False,False,0.13124116,Off T,2018,0,17.0,0.42411453154041373,0.0
72,3,2,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,96.0,24.0,98.0,28.0,Right Foot,Normal,From Throw In,False,False,False,False,False,0.015912395,Blocked,2018,0,28.844410203711913,0.21140255527797874,16.0
76,30,2,Portugal,Raphaël Adelino José Guerreiro,Left Back,100.0,23.0,120.0,37.4,Left Foot,Normal,From Corner,False,True,False,False,False,0.019748691,Off T,2018,0,26.248809496813376,0.21339556991884379,17.0
77,58,2,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Wing,87.0,30.0,102.0,39.0,Right Foot,Normal,From Throw In,False,False,False,False,False,0.011308506,Blocked,2018,0,34.48187929913333,0.20265658959965568,10.0
84,57,2,Portugal,Manuel Henrique Tavares Fernandes,Right Center Midfield,93.0,52.0,119.0,39.3,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.025566515,Saved,2018,0,29.546573405388315,0.22599213683057479,12.0
86,18,2,Portugal,Manuel Henrique Tavares Fernandes,Right Center Midfield,90.0,19.0,120.0,38.1,Right Foot,Normal,Regular Play,False,False,False,False,False,0.0060694856,Off T,2018,0,36.61966684720111,0.16392642716408312,21.0
90,1,2,Portugal,Cristiano Ronaldo dos Santos Aveiro,Left Wing,91.0,22.0,120.0,47.7,Right Foot,Normal,From Goal Kick,False,False,False,False,False,0.0066069625,Off T,2018,0,34.132096331752024,0.18228785892188382,18.0
94,17,2,Portugal,Ricardo Andrade Quaresma Bernardo,Right Wing,110.0,54.0,119.0,43.6,Right Foot,Normal,Regular Play,False,False,False,False,False,0.04317439,Saved,2018,0,17.204650534085253,0.25344925723481726,14.0
94,47,2,Portugal,Rui Pedro dos Santos Patrício,Goalkeeper,109.0,39.0,110.0,43.0,Head,Normal,From Corner,True,False,False,False,False,0.075629964,Wayward,2018,0,11.045361017187261,0.6379784967323758,1.0
11,54,1,Japan,Shinji Okazaki,Left Center Forward,113.0,38.0,120.0,33.7,Head,Diving Header,Regular Play,True,False,False,False,False,0.18346742,Off T,2018,0,7.280109889280518,0.9127873142810388,2.0
12,46,1,Japan,Yoshinori Muto,Right Center Forward,100.0,28.0,119.0,36.6,Right Foot,Normal,Regular Play,True,False,False,False,False,0.059056483,Saved,2018,0,23.323807579381203,0.2692136799093689,12.0
14,54,1,Poland,Robert Lewandowski,Center Forward,98.0,32.0,102.0,35.0,Right Foot,Normal,Regular Play,False,True,False,False,False,0.054395676,Blocked,2018,0,23.40939982143925,0.29258676735160527,8.0
15,15,1,Japan,Gotoku Sakai,Right Midfield,97.0,43.0,118.0,39.1,Left Foot,Normal,Regular Play,True,True,False,False,False,0.062735535,Saved,2018,0,23.194827009486403,0.310544101059018,3.0
22,54,1,Poland,Rafał Kurzawa,Left Wing,93.0,38.0,101.0,37.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.044366844,Blocked,2018,0,27.073972741361768,0.26804163149063515,2.0
31,50,1,Poland,Kamil Grosicki,Right Wing,108.0,39.0,119.0,36.2,Head,Normal,Regular Play,False,False,False,False,False,0.13426797,Saved,2018,0,12.041594578792296,0.5885480964108174,1.0
32,32,1,Poland,Jacek Góralski,Left Defensive Midfield,85.0,48.0,120.0,41.9,Right Foot,Normal,From Corner,False,False,False,False,False,0.006573843,Off T,2018,0,35.90264614203248,0.19820885774831595,8.0
34,7,1,Japan,Takashi Usami,Left Midfield,114.0,58.0,119.0,38.3,Right Foot,Normal,Regular Play,True,False,True,False,False,0.011623721,Saved,2018,0,18.973665961010276,0.12604331857345863,18.0
36,56,1,Poland,Rafał Kurzawa,Left Wing,104.0,50.0,120.0,45.4,Right Foot,Volley,From Corner,False,True,False,False,False,0.061134342,Off T,2018,0,18.867962264113206,0.32939766370268964,10.0
40,31,1,Japan,Tomoaki Makino,Left Center Back,109.0,38.0,114.0,26.0,Head,Normal,From Corner,False,False,False,False,False,0.07206442,Wayward,2018,0,11.180339887498949,0.6249950609641282,2.0
52,39,2,Japan,Takashi Usami,Left Midfield,97.0,32.0,108.0,35.0,Right Foot,Normal,Regular Play,True,False,False,False,False,0.04554054,Blocked,2018,0,24.351591323771842,0.2826945820583353,8.0
57,25,2,Japan,Yoshinori Muto,Right Center Forward,113.0,41.0,115.0,41.0,Head,Normal,From Corner,True,False,False,False,False,0.09915446,Wayward,2018,0,7.0710678118654755,0.950489982982554,1.0
57,28,2,Japan,Tomoaki Makino,Left Center Back,118.0,34.0,120.0,35.0,Right Foot,Overhead Kick,From Corner,False,True,False,False,False,0.12342296,Off T,2018,0,6.324555320336759,0.5030619295448868,6.0
58,55,2,Poland,Jan Bednarek,Left Center Back,114.0,46.0,120.0,43.4,Right Foot,Volley,From Free Kick,False,True,False,False,False,0.20855306,Goal,2018,1,8.48528137423857,0.6431373508951354,6.0
61,45,2,Japan,Takashi Usami,Left Midfield,104.0,35.0,105.0,35.0,Right Foot,Normal,From Throw In,False,False,False,False,False,0.11634326,Blocked,2018,0,16.76305461424021,0.4125455388414908,5.0
63,12,2,Poland,Piotr Zieliński,Center Attacking Midfield,96.0,47.0,98.0,46.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.039988436,Blocked,2018,0,25.0,0.27971381275098095,7.0
67,19,2,Poland,Kamil Grosicki,Right Wing,106.0,35.0,120.0,48.7,Head,Normal,Regular Play,False,False,False,False,False,0.09800385,Off T,2018,0,14.866068747318506,0.4585395653254652,5.0
69,6,2,Japan,Takashi Inui,Left Midfield,107.0,16.0,120.0,46.5,Right Foot,Normal,From Goal Kick,True,False,False,False,False,0.0072147795,Off T,2018,0,27.294688127912362,0.12934413000814549,24.0
71,45,2,Japan,Maya Yoshida,Right Center Back,113.0,39.0,120.0,46.5,Head,Normal,From Corner,False,False,False,False,False,0.1017525,Off T,2018,0,7.0710678118654755,0.950489982982554,1.0
73,28,2,Poland,Robert Lewandowski,Center Forward,109.0,43.0,120.0,38.3,Right Foot,Normal,Regular Play,False,True,False,False,False,0.26756054,Off T,2018,0,11.40175425099138,0.6043487009927744,3.0
77,35,2,Poland,Kamil Glik,Right Center Back,109.0,41.0,120.0,34.4,Head,Normal,From Corner,False,False,False,False,False,0.06256303,Off T,2018,0,11.045361017187261,0.6379784967323758,1.0
81,26,2,Poland,Artur Jędrzejczyk,Left Back,110.0,40.0,111.0,40.0,Head,Normal,From Corner,True,False,False,False,False,0.06330646,Blocked,2018,0,10.0,0.7017140165207854,0.0
1,10,1,Morocco,Amine Harit,Left Wing,103.0,30.0,120.0,45.2,Right Foot,Volley,From Free Kick,False,True,False,False,False,0.06519894,Off T,2018,0,19.72308292331602,0.31992486678846793,10.0
3,57,1,Morocco,Younès Belhanda,Center Attacking Midfield,115.0,52.0,120.0,42.6,Head,Normal,From Throw In,False,False,False,False,False,0.08541261,Off T,2018,0,13.0,0.23101272115448857,12.0
7,45,1,Morocco,Ayoub El Kaabi,Center Forward,102.0,42.0,120.0,35.2,Left Foot,Normal,From Throw In,False,False,False,False,False,0.09036858,Off T,2018,0,18.110770276274835,0.3966174378249173,2.0
18,13,1,Morocco,Hakim Ziyech,Right Wing,111.0,27.0,114.0,38.0,Left Foot,Half Volley,From Free Kick,True,False,False,False,False,0.058583494,Blocked,2018,0,15.811388300841896,0.27156102387120684,13.0
18,16,1,Morocco,Younès Belhanda,Center Attacking Midfield,113.0,46.0,114.0,46.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.23379569,Blocked,2018,0,9.219544457292887,0.6211182119898335,6.0
18,17,1,Morocco,Medhi Amine El Mouttaqi Benatia,Right Center Back,110.0,44.0,115.0,42.4,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.086651765,Saved,2018,0,10.770329614269007,0.6196758074525992,4.0
24,19,1,Iran,Sardar Azmoun,Center Forward,113.0,34.0,111.0,80.0,Right Foot,Half Volley,From Throw In,False,False,False,False,False,0.20666395,Wayward,2018,0,9.219544457292887,0.6211182119898335,6.0
25,25,1,Morocco,Achraf Hakimi Mouh,Left Back,104.0,23.0,106.0,24.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.02902798,Blocked,2018,0,23.345235059857504,0.21684998338586536,17.0
25,28,1,Morocco,Younès Belhanda,Center Attacking Midfield,92.0,41.0,104.0,44.0,Right Foot,Normal,Regular Play,False,False,False,False,False,0.025924886,Blocked,2018,0,28.0178514522438,0.25963275423083093,1.0
29,50,1,Morocco,Amine Harit,Left Wing,110.0,24.0,117.0,37.6,Right Foot,Normal,Regular Play,False,False,False,False,False,0.03535338,Saved,2018,0,18.867962264113206,0.21049262296879745,16.0
31,32,1,Iran,Roozbeh Cheshmi,Left Center Back,114.0,53.0,120.0,45.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.04428437,Off T,2018,0,14.317821063276353,0.22532962973735415,13.0
34,40,1,Iran,Alireza Jahanbakhsh,Right Midfield,84.0,47.0,120.0,44.6,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.008141037,Off T,2018,0,36.6742416417845,0.19537225624357593,7.0
40,16,1,Iran,Omid Ebrahimi,Center Defensive Midfield,98.0,52.0,99.0,53.0,Right Foot,Normal,From Throw In,True,True,False,False,False,0.030170556,Blocked,2018,0,25.059928172283335,0.2562612835713111,12.0
42,19,1,Iran,Sardar Azmoun,Center Forward,109.0,51.0,114.0,41.7,Right Foot,Normal,Regular Play,False,False,False,False,False,0.28293425,Saved,2018,0,15.556349186104045,0.33865490608713666,11.0
42,20,1,Iran,Alireza Jahanbakhsh,Right Midfield,108.0,52.0,113.0,43.0,Right Foot,Volley,Regular Play,False,True,False,False,False,0.0775573,Saved,2018,0,16.97056274847714,0.3095925826558108,12.0
43,4,1,Iran,Ehsan Hajsafi,Left Back,98.0,35.0,106.0,41.0,Right Foot,Normal,From Corner,False,False,False,False,False,0.04090494,Blocked,2018,0,22.561028345356956,0.3141745390407175,5.0
44,8,1,Iran,Ehsan Hajsafi,Left Back,82.0,42.0,120.0,41.5,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.0068994747,Off T,2018,0,38.05259518088089,0.19151677506505915,2.0
48,28,2,Morocco,Amine Harit,Left Wing,112.0,30.0,119.0,71.0,Right Foot,Volley,From Throw In,False,True,False,False,False,0.10310785,Wayward,2018,0,12.806248474865697,0.370842967856965,10.0
79,16,2,Morocco,Hakim Ziyech,Right Wing,99.0,34.0,118.0,37.4,Left Foot,Half Volley,Regular Play,False,False,False,False,False,0.07760219,Saved,2018,0,21.840329667841555,0.3201679416310503,6.0
80,7,2,Morocco,Romain Saïss,Left Center Back,114.0,41.0,120.0,34.2,Head,Normal,From Corner,False,False,False,False,False,0.12999704,Off T,2018,0,6.082762530298219,1.0776466003112883,1.0
86,32,2,Morocco,Hakim Ziyech,Right Wing,97.0,50.0,101.0,48.0,Left Foot,Half Volley,Regular Play,False,False,False,False,False,0.032190975,Blocked,2018,0,25.079872407968907,0.26695934491061585,10.0
90,9,2,Morocco,Manuel Marouan da Costa Trinidade,Center Back,82.0,51.0,120.0,72.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.0059796465,Wayward,2018,0,39.56008088970496,0.17738818034855575,11.0
3,32,1,Spain,Daniel Carvajal Ramos,Right Back,101.0,62.0,120.0,45.4,Right Foot,Half Volley,Regular Play,False,True,False,False,False,0.0062442855,Off T,2018,0,29.068883707497267,0.16570936454982044,22.0
5,57,1,Iran,Vahid Amiri,Left Center Midfield,95.0,26.0,120.0,37.0,Left Foot,Volley,From Free Kick,False,False,False,False,False,0.017048458,Off T,2018,0,28.653097563788805,0.22283310433350517,14.0
9,26,1,Spain,Diego da Silva Costa,Center Forward,114.0,45.0,111.0,80.0,Head,Normal,From Free Kick,False,False,False,False,False,0.101224825,Wayward,2018,0,7.810249675906654,0.7451639559765012,5.0
13,57,1,Iran,Karim Ansarifard,Left Wing,93.0,37.0,120.0,46.0,Left Foot,Normal,From Goal Kick,True,False,False,False,False,0.030081216,Off T,2018,0,27.16615541441225,0.26627853343753943,3.0
18,10,1,Spain,David Josué Jiménez Silva,Right Center Midfield,97.0,48.0,105.0,43.0,Left Foot,Normal,From Throw In,False,False,False,False,False,0.036545493,Blocked,2018,0,24.351591323771842,0.2826945820583353,8.0
21,55,1,Spain,Sergio Ramos García,Left Center Back,88.0,34.0,99.0,33.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.02891147,Blocked,2018,0,32.55764119219941,0.22018101203247617,6.0
24,22,1,Spain,David Josué Jiménez Silva,Right Center Midfield,95.0,49.0,120.0,43.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.056378577,Saved,2018,0,26.570660511172846,0.25831685943035165,9.0
29,30,1,Spain,David Josué Jiménez Silva,Right Center Midfield,113.0,40.0,120.0,41.9,Left Foot,Normal,From Corner,False,True,False,False,False,0.18056935,Off T,2018,0,7.0,0.9635313430737249,0.0
30,35,1,Spain,Francisco Román Alarcón Suárez,Left Midfield,98.0,61.0,120.0,31.1,Right Foot,Normal,From Throw In,True,False,False,False,False,0.008805185,Off T,2018,0,30.4138126514911,0.1748515938232692,21.0
41,7,1,Spain,David Josué Jiménez Silva,Right Center Midfield,113.0,36.0,114.0,36.0,Left Foot,Normal,From Free Kick,False,False,False,False,False,0.14056613,Blocked,2018,0,8.06225774829855,0.7818549614820083,4.0
44,14,1,Spain,Francisco Román Alarcón Suárez,Left Midfield,96.0,29.0,99.0,29.0,Right Foot,Normal,From Free Kick,True,False,False,False,False,0.029175429,Blocked,2018,0,26.40075756488817,0.2515472830500439,11.0
46,12,1,Spain,David Josué Jiménez Silva,Right Center Midfield,104.0,48.0,107.0,46.0,Left Foot,Normal,From Throw In,False,True,False,False,False,0.077532336,Blocked,2018,0,17.88854381999832,0.36488528964562683,8.0
48,41,2,Spain,Gerard Piqué Bernabéu,Right Center Back,114.0,41.0,117.0,42.0,Right Foot,Normal,From Corner,False,True,False,False,False,0.23135321,Blocked,2018,0,6.082762530298219,1.0776466003112883,1.0
49,1,2,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,96.0,43.0,119.0,43.2,Right Foot,Normal,From Corner,False,True,False,False,False,0.036238745,Saved,2018,0,24.186773244895647,0.298182023066062,3.0
50,46,2,Spain,Diego da Silva Costa,Center Forward,113.0,31.0,113.0,37.0,Left Foot,Normal,From Throw In,False,True,False,False,False,0.11566157,Wayward,2018,0,11.40175425099138,0.4140330262551767,9.0
51,11,2,Spain,Francisco Román Alarcón Suárez,Left Midfield,105.0,51.0,120.0,47.1,Right Foot,Normal,From Throw In,False,True,False,False,False,0.05967502,Off T,2018,0,18.601075237738275,0.3188574947437425,11.0
52,26,2,Iran,Karim Ansarifard,Left Wing,104.0,28.0,120.0,35.0,Right Foot,Normal,From Throw In,False,True,False,False,False,0.041793868,Off T,2018,0,20.0,0.29415674267612435,12.0
53,34,2,Spain,Diego da Silva Costa,Center Forward,107.0,36.0,120.0,36.4,Right Foot,Normal,From Corner,True,True,False,False,False,0.25931305,Goal,2018,1,13.601470508735444,0.5063154291191682,4.0
59,25,2,Iran,Mehdi Taremi,Right Wing,112.0,39.0,120.0,34.8,Head,Normal,Regular Play,True,False,False,False,False,0.0797548,Off T,2018,0,8.06225774829855,0.8484528282477926,1.0
69,13,2,Spain,Sergio Ramos García,Left Center Back,109.0,46.0,112.0,44.0,Right Foot,Normal,From Corner,False,True,False,False,False,0.089459024,Blocked,2018,0,12.529964086141668,0.5110264160228395,6.0
69,13,2,Spain,Gerard Piqué Bernabéu,Right Center Back,118.0,39.0,118.0,38.0,Left Foot,Normal,From Corner,False,True,False,False,False,0.69309485,Blocked,2018,0,2.23606797749979,2.0914799696690984,1.0
77,2,2,Spain,Francisco Román Alarcón Suárez,Left Midfield,99.0,56.0,106.0,54.0,Right Foot,Normal,From Free Kick,False,False,False,False,False,0.046205834,Blocked,2018,0,26.40075756488817,0.2211877491020725,16.0
